Date,ID,Value,Neighbor_Estimate,Residual,Robust_Z,Suspect
2004-09-18,USC00010140,0,0.0,0.0,0.0,False
2004-09-18,USC00010184,0,0.93,-0.93,-0.01,False
2004-09-18,USC00010402,0,0.0,0.0,0.0,False
2004-09-18,USC00010505,0,1.88,-1.88,-0.03,False
2004-09-18,USC00010583,0,0.0,0.0,0.0,False
2004-09-18,USC00010764,0,1.61,-1.61,-0.03,False
2004-09-18,USC00011080,0,0.0,0.0,0.0,False
2004-09-18,USC00011084,0,0.0,0.0,0.0,False
2004-09-18,USC00011143,0,1.74,-1.74,-0.03,False
2004-09-18,USC00011189,0,0.12,-0.12,-0.0,False
2004-09-18,USC00011566,0,0.0,0.0,0.0,False
2004-09-18,USC00011690,0,0.0,0.0,0.0,False
2004-09-18,USC00011803,0,0.0,0.0,0.0,False
2004-09-18,USC00011810,0,0.0,0.0,0.0,False
2004-09-18,USC00012813,0,0.0,0.0,0.0,False
2004-09-18,USC00013160,0,0.74,-0.74,-0.01,False
2004-09-18,USC00013511,0,0.89,-0.89,-0.01,False
2004-09-18,USC00013930,0,2.75,-2.75,-0.04,False
2004-09-18,USC00014193,0,0.0,0.0,0.0,False
2004-09-18,USC00014798,0,0.65,-0.65,-0.01,False
2004-09-18,USC00015112,0,0.79,-0.79,-0.01,False
2004-09-18,USC00015121,0,0.68,-0.68,-0.01,False
2004-09-18,USC00015420,0,0.0,0.0,0.0,False
2004-09-18,USC00015658,0,1.89,-1.89,-0.03,False
2004-09-18,USC00016362,0,0.77,-0.77,-0.01,False
2004-09-18,USC00016847,0,1.61,-1.61,-0.03,False
2004-09-18,USC00016988,0,0.0,0.0,0.0,False
2004-09-18,USC00017366,0,0.0,0.0,0.0,False
2004-09-18,USC00018178,0,0.0,0.0,0.0,False
2004-09-18,USC00018380,23,0.0,23.0,0.37,False
2004-09-18,USC00018385,0,8.13,-8.13,-0.13,False
2004-09-18,USC00018637,0,0.0,0.0,0.0,False
2004-09-18,USC00018673,0,0.9,-0.9,-0.01,False
2004-09-18,USC00018809,0,1.36,-1.36,-0.02,False
2004-09-18,USC00031140,0,0.0,0.0,0.0,False
2004-09-18,USC00031730,0,0.0,0.0,0.0,False
2004-09-18,USC00032355,0,0.0,0.0,0.0,False
2004-09-18,USC00032475,0,0.0,0.0,0.0,False
2004-09-18,USC00034185,0,0.0,0.0,0.0,False
2004-09-18,USC00034548,0,0.0,0.0,0.0,False
2004-09-18,USC00034936,0,0.0,0.0,0.0,False
2004-09-18,USC00035866,0,0.0,0.0,0.0,False
2004-09-18,USC00085793,0,0.0,0.0,0.0,False
2004-09-18,USC00086999,0,0.0,0.0,0.0,False
2004-09-18,USC00160007,0,0.31,-0.31,-0.0,False
2004-09-18,USC00160012,0,0.0,0.0,0.0,False
2004-09-18,USC00160016,0,0.0,0.0,0.0,False
2004-09-18,USC00160021,0,0.0,0.0,0.0,False
2004-09-18,USC00160098,0,1.28,-1.28,-0.02,False
2004-09-18,USC00160103,0,1.42,-1.42,-0.02,False
2004-09-18,USC00160205,0,0.0,0.0,0.0,False
2004-09-18,USC00160238,0,0.0,0.0,0.0,False
2004-09-18,USC00160277,0,0.0,0.0,0.0,False
2004-09-18,USC00160349,0,0.0,0.0,0.0,False
2004-09-18,USC00160462,0,0.0,0.0,0.0,False
2004-09-18,USC00160537,0,0.0,0.0,0.0,False
2004-09-18,USC00160540,0,1.19,-1.19,-0.02,False
2004-09-18,USC00160546,0,0.0,0.0,0.0,False
2004-09-18,USC00160548,0,0.0,0.0,0.0,False
2004-09-18,USC00160558,0,0.0,0.0,0.0,False
2004-09-18,USC00160565,0,0.21,-0.21,-0.0,False
2004-09-18,USC00160617,0,1.24,-1.24,-0.02,False
2004-09-18,USC00160658,0,0.0,0.0,0.0,False
2004-09-18,USC00160800,0,0.0,0.0,0.0,False
2004-09-18,USC00160945,0,0.0,0.0,0.0,False
2004-09-18,USC00161200,0,0.0,0.0,0.0,False
2004-09-18,USC00161232,0,0.86,-0.86,-0.01,False
2004-09-18,USC00161235,0,0.92,-0.92,-0.01,False
2004-09-18,USC00161246,0,0.11,-0.11,-0.0,False
2004-09-18,USC00161287,0,3.68,-3.68,-0.06,False
2004-09-18,USC00161292,0,0.0,0.0,0.0,False
2004-09-18,USC00161365,0,0.2,-0.2,-0.0,False
2004-09-18,USC00161411,0,0.0,0.0,0.0,False
2004-09-18,USC00161535,0,0.78,-0.78,-0.01,False
2004-09-18,USC00161565,0,0.14,-0.14,-0.0,False
2004-09-18,USC00161639,0,0.0,0.0,0.0,False
2004-09-18,USC00161866,0,1.32,-1.32,-0.02,False
2004-09-18,USC00161899,0,0.0,0.0,0.0,False
2004-09-18,USC00161941,0,0.9,-0.9,-0.01,False
2004-09-18,USC00161979,0,0.0,0.0,0.0,False
2004-09-18,USC00162002,0,0.16,-0.16,-0.0,False
2004-09-18,USC00162121,0,0.0,0.0,0.0,False
2004-09-18,USC00162151,0,0.0,0.0,0.0,False
2004-09-18,USC00162154,0,0.0,0.0,0.0,False
2004-09-18,USC00162212,0,0.0,0.0,0.0,False
2004-09-18,USC00162350,0,0.0,0.0,0.0,False
2004-09-18,USC00162367,0,1.15,-1.15,-0.02,False
2004-09-18,USC00162534,0,0.16,-0.16,-0.0,False
2004-09-18,USC00162536,0,0.14,-0.14,-0.0,False
2004-09-18,USC00162641,0,0.95,-0.95,-0.02,False
2004-09-18,USC00162812,0,1.21,-1.21,-0.02,False
2004-09-18,USC00162981,0,0.9,-0.9,-0.01,False
2004-09-18,USC00163079,0,0.0,0.0,0.0,False
